"datetime","main.aqi","co","no","no2","o3","so2","pm2_5","pm10","nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2023-11-10 18:02:12+08:00",2.0,377.18,0.01,13.2,65.8,14.19,5.22,9.61,3.04,120.8817,14.3869,"2023-11-10 18:02:13.135894+08:00","General Trias"
"2023-11-10 18:02:15+08:00",1.0,188.59,0.0,1.16,52.93,0.19,0.92,1.72,0.54,125.1167,8.8333,"2023-11-10 18:02:15.534620+08:00","Gingoog City"
"2023-11-10 18:02:17+08:00",1.0,240.33,0.0,3.17,59.37,1.55,2.72,4.35,2.31,122.8706,10.0989,"2023-11-10 18:02:18.048465+08:00","Himamaylan"
"2023-11-10 18:02:20+08:00",2.0,600.82,0.0,9.77,37.55,1.59,19.9,23.46,15.83,121.8892,17.1485,"2023-11-10 18:02:20.878465+08:00","Ilagan"
"2023-11-10 18:02:23+08:00",1.0,195.27,0.0,1.63,54.36,1.37,1.5,2.21,0.55,124.4,8.25,"2023-11-10 18:02:23.636837+08:00","Iligan City"
"2023-11-10 18:02:25+08:00",1.0,257.02,0.0,3.77,41.49,1.83,5.86,6.7,2.44,122.55,10.75,"2023-11-10 18:02:25.812183+08:00","Iloilo City"
"2023-11-10 18:02:28+08:00",3.0,607.49,0.0,18.17,115.87,16.69,21.54,45.08,7.22,120.9367,14.4297,"2023-11-10 18:02:28.436045+08:00","Imus"
"2023-11-10 18:02:30+08:00",1.0,216.96,0.0,1.91,52.93,7.75,4.36,6.51,1.33,123.4167,13.4167,"2023-11-10 18:02:30.759488+08:00","Iriga City"
"2023-11-10 18:02:32+08:00",1.0,230.31,0.0,2.96,56.51,1.79,2.5,4.14,1.66,122.9888,10.2048,"2023-11-10 18:02:32.989269+08:00","Isabela"
"2023-11-10 18:02:35+08:00",2.0,287.06,0.0,5.1,60.08,1.86,4.71,6.53,4.88,122.8122,9.9889,"2023-11-10 18:02:35.504920+08:00","Kabankalan"
"2023-11-10 18:02:36+08:00",2.0,627.52,0.0,17.48,26.11,3.4,20.69,23.43,15.45,125.0894,7.0083,"2023-11-10 18:02:37.064526+08:00","Kidapawan"
"2023-11-10 18:02:38+08:00",2.0,560.76,0.0,13.02,19.31,2.5,11.7,14.17,13.55,124.8469,6.5031,"2023-11-10 18:02:38.813258+08:00","Koronadal"
"2023-11-10 18:02:40+08:00",1.0,211.95,0.0,1.97,52.21,1.7,2.68,4.42,0.68,122.9208,10.4233,"2023-11-10 18:02:41.204012+08:00","La Carlota"
"2023-11-10 18:02:42+08:00",1.0,230.31,0.0,6.6,21.99,1.57,2.37,2.79,2.63,125.7022,6.0872,"2023-11-10 18:02:42.597935+08:00","Lamitan"
"2023-11-10 18:02:44+08:00",1.0,220.3,0.0,0.33,59.37,0.18,2.05,2.54,0.53,120.5936,18.1989,"2023-11-10 18:02:44.496425+08:00","Laoag"
"2023-11-10 18:02:46+08:00",1.0,287.06,0.0,6.08,53.64,3.93,5.59,8.2,3.83,123.9494,10.3103,"2023-11-10 18:02:46.935745+08:00","Lapu-Lapu City"
"2023-11-10 18:02:49+08:00",3.0,607.49,0.0,18.17,115.87,16.69,21.54,45.08,7.22,120.9828,14.4506,"2023-11-10 18:02:49.717954+08:00","Las Piñas"
"2023-11-10 18:02:51+08:00",1.0,263.69,0.0,3.21,53.64,9.89,9.3,10.59,1.25,123.7333,13.1333,"2023-11-10 18:02:51.887474+08:00","Legazpi City"
"2023-11-10 18:02:53+08:00",1.0,203.61,0.0,1.04,59.37,8.58,3.51,4.76,0.9,123.5325,13.2403,"2023-11-10 18:02:53.638180+08:00","Ligao"
"2023-11-10 18:02:55+08:00",2.0,257.02,0.0,4.88,77.25,2.95,3.01,8.15,2.25,121.1667,13.95,"2023-11-10 18:02:55.490000+08:00","Lipa City"
"2023-11-10 18:02:57+08:00",1.0,236.99,0.0,2.08,39.7,1.31,5.6,6.24,1.62,122.5967,10.8794,"2023-11-10 18:02:57.830234+08:00","Lucena"
"2023-11-10 18:02:59+08:00",1.0,236.99,0.0,2.08,39.7,1.31,5.6,6.24,1.62,122.4347,10.8925,"2023-11-10 18:02:59.914745+08:00","Maasin"
"2023-11-10 18:03:01+08:00",2.0,377.18,0.01,9.0,66.52,1.49,8.99,11.64,4.05,120.5736,15.2216,"2023-11-10 18:03:02.236919+08:00","Mabalacat City"
"2023-11-10 18:03:03+08:00",2.0,1255.04,1.66,54.84,17.35,29.09,20.31,34.63,12.67,121.0327,14.5503,"2023-11-10 18:03:03.896258+08:00","Makati City"
"2023-11-10 18:03:05+08:00",2.0,220.3,0.0,5.74,82.97,7.51,8.04,10.43,0.65,119.9379,15.6361,"2023-11-10 18:03:06.238020+08:00","Malabon"
"2023-11-10 18:03:08+08:00",1.0,297.07,0.0,9.17,17.7,1.88,4.7,6.63,8.36,125.0833,8.15,"2023-11-10 18:03:08.813657+08:00","Malaybalay"
"2023-11-10 18:03:09+08:00",1.0,297.07,0.02,8.23,50.78,3.37,2.68,7.21,3.8,120.8117,14.8419,"2023-11-10 18:03:10.178112+08:00","Malolos"
"2023-11-10 18:03:11+08:00",2.0,1255.04,1.66,54.84,17.35,29.09,20.31,34.63,12.67,121.0409,14.5832,"2023-11-10 18:03:11.898764+08:00","Mandaluyong City"
"2023-11-10 18:03:14+08:00",1.0,287.06,0.0,6.08,53.64,3.93,5.59,8.2,3.83,123.9333,10.3333,"2023-11-10 18:03:14.736082+08:00","Mandaue City"
"2023-11-10 18:03:16+08:00",1.0,377.18,0.02,13.88,55.79,7.63,3.78,10.03,4.05,120.9822,14.6042,"2023-11-10 18:03:17.186526+08:00","Manila"
"2023-11-10 18:03:18+08:00",2.0,487.33,0.0,15.59,30.04,4.89,15.61,17.76,17.73,124.2928,7.9986,"2023-11-10 18:03:18.748728+08:00","Marawi"
"2023-11-10 18:03:20+08:00",1.0,173.57,0.0,0.9,52.21,0.62,1.28,5.13,0.04,125.4708,9.7339,"2023-11-10 18:03:20.481419+08:00","Mati"
"2023-11-10 18:03:23+08:00",1.0,377.18,0.02,13.88,55.79,7.63,3.78,10.03,4.05,120.9608,14.7369,"2023-11-10 18:03:23.325974+08:00","Meycauayan"
"2023-11-10 18:03:25+08:00",1.0,323.77,0.01,7.28,45.06,1.57,3.63,5.34,3.99,120.9031,15.7161,"2023-11-10 18:03:25.594124+08:00","Muñoz"
"2023-11-10 18:03:28+08:00",2.0,190.26,0.0,0.59,65.09,3.07,3.54,8.2,0.28,123.1814,13.6192,"2023-11-10 18:03:28.684430+08:00","Naga"
"2023-11-10 18:03:30+08:00",1.0,377.18,0.02,13.88,55.79,7.63,3.78,10.03,4.05,120.95,14.6667,"2023-11-10 18:03:31.066098+08:00","Navotas"
"2023-11-10 18:03:32+08:00",2.0,273.71,0.01,3.51,63.66,2.21,4.1,5.8,2.19,120.2828,14.8292,"2023-11-10 18:03:32.507957+08:00","Olongapo"
"2023-11-10 18:03:35+08:00",1.0,233.65,0.0,4.24,31.83,0.98,2.3,3.91,1.74,124.6075,11.0064,"2023-11-10 18:03:35.406419+08:00","Ormoc"
"2023-11-10 18:03:37+08:00",1.0,178.58,0.0,0.24,55.79,0.17,0.83,1.55,0.16,123.8044,8.4858,"2023-11-10 18:03:37.615963+08:00","Oroquieta"
"2023-11-10 18:03:40+08:00",1.0,300.41,0.0,9.68,26.82,2.0,4.73,6.07,3.04,123.8333,8.15,"2023-11-10 18:03:40.338610+08:00","Ozamiz City"
"2023-11-10 18:03:42+08:00",1.0,383.85,0.02,10.2,10.28,2.38,7.88,9.45,8.74,123.43700000000001,7.8257,"2023-11-10 18:03:42.382075+08:00","Pagadian"
"2023-11-10 18:03:43+08:00",1.0,270.37,0.01,4.58,52.21,1.13,1.93,2.76,2.44,121.0833,15.55,"2023-11-10 18:03:44.185249+08:00","Palayan City"
"2023-11-10 18:03:46+08:00",1.0,403.88,0.09,17.65,11.8,3.67,4.09,5.42,3.2,125.6842,7.3081,"2023-11-10 18:03:46.316223+08:00","Panabo"
"2023-11-10 18:03:48+08:00",2.0,1255.04,1.66,54.84,17.35,29.09,20.31,34.63,12.67,121.0175,14.4816,"2023-11-10 18:03:48.932890+08:00","Paranaque City"
"2023-11-10 18:03:50+08:00",2.0,1255.04,1.66,54.84,17.35,29.09,20.31,34.63,12.67,121.065,14.587,"2023-11-10 18:03:50.789831+08:00","Pasig"
"2023-11-10 18:03:53+08:00",1.0,260.35,0.02,4.28,50.07,1.65,3.3,3.97,0.56,118.7333,9.7333,"2023-11-10 18:03:53.299416+08:00","Puerto Princesa City"
"2023-11-10 18:03:55+08:00",1.0,554.09,0.03,19.02,37.19,11.33,6.63,16.71,5.95,121.0333,14.6333,"2023-11-10 18:03:55.660535+08:00","Quezon City"
"2023-11-10 18:03:57+08:00",2.0,460.63,0.0,9.43,33.62,1.7,13.45,16.51,11.15,121.6201,17.1189,"2023-11-10 18:03:58.117273+08:00","Roxas"
"2023-11-10 18:03:59+08:00",1.0,173.57,0.0,0.2,53.64,0.72,1.68,2.91,0.0,123.4242,10.9447,"2023-11-10 18:04:00.115173+08:00","Sagay"
"2023-11-10 18:04:01+08:00",2.0,317.1,0.01,7.11,69.38,3.58,3.68,10.8,3.23,120.5431,14.7678,"2023-11-10 18:04:01.397321+08:00","Samal"
"2023-11-10 18:04:03+08:00",1.0,290.39,0.01,5.36,55.08,1.43,2.17,3.4,2.85,120.8931,15.5448,"2023-11-10 18:04:03.530121+08:00","San Carlos"
"2023-11-10 18:04:05+08:00",3.0,373.84,0.0,1.35,104.43,0.95,34.31,37.28,1.28,120.3166,16.6159,"2023-11-10 18:04:06.241533+08:00","San Fernando"
"2023-11-10 18:04:07+08:00",2.0,203.61,0.0,0.77,60.08,0.2,3.09,8.61,1.06,121.8712,17.8927,"2023-11-10 18:04:07.783211+08:00","San Jose"
"2023-11-10 18:04:09+08:00",1.0,223.64,0.01,2.96,54.36,1.52,1.91,5.94,1.74,121.0453,14.8139,"2023-11-10 18:04:09.549355+08:00","San Jose del Monte"
"2023-11-10 18:04:11+08:00",2.0,247.0,0.0,0.88,67.23,0.56,5.45,6.04,1.33,120.4583,17.7422,"2023-11-10 18:04:11.285930+08:00","San Juan"
"2023-11-10 18:04:13+08:00",1.0,410.56,0.02,12.85,49.35,5.07,3.62,8.56,5.13,120.6197,14.9696,"2023-11-10 18:04:13.282566+08:00","San Pablo"
"2023-11-10 18:04:15+08:00",2.0,473.98,0.0,7.8,41.13,1.54,11.93,14.92,14.06,121.8833,17.2,"2023-11-10 18:04:15.934415+08:00","San Pedro"
"2023-11-10 18:04:17+08:00",1.0,290.39,0.01,5.36,55.08,1.43,2.17,3.4,2.85,120.9378,15.4238,"2023-11-10 18:04:17.620623+08:00","Santa Rosa"
"2023-11-10 18:04:19+08:00",2.0,293.73,0.0,1.8,60.8,0.7,10.83,11.64,1.38,120.4449,17.2939,"2023-11-10 18:04:20.083024+08:00","Santiago"
"2023-11-10 18:04:22+08:00",1.0,390.53,0.0,8.57,33.62,1.36,8.1,10.42,5.32,121.7645,17.3997,"2023-11-10 18:04:22.365380+08:00","Santo Tomas"
"2023-11-10 18:04:23+08:00",1.0,193.6,0.0,1.11,47.92,1.76,3.67,5.15,0.26,122.9667,10.8,"2023-11-10 18:04:23.949065+08:00","Silay City"
"2023-11-10 18:04:26+08:00",2.0,230.31,0.0,3.21,66.52,1.31,3.47,4.16,1.87,122.4042,9.7519,"2023-11-10 18:04:26.660886+08:00","Sipalay"
"2023-11-10 18:04:28+08:00",1.0,173.57,0.0,0.9,52.21,0.62,1.28,5.13,0.04,125.5,9.75,"2023-11-10 18:04:28.634080+08:00","Surigao City"
"2023-11-10 18:04:31+08:00",1.0,226.97,0.0,2.87,47.21,7.33,3.85,5.78,1.31,123.7336,13.3586,"2023-11-10 18:04:31.510567+08:00","Tabaco"
"2023-11-10 18:04:34+08:00",1.0,233.65,0.0,1.0,52.21,0.27,3.06,4.23,1.9,121.4443,17.4189,"2023-11-10 18:04:34.365403+08:00","Tabuk"
"2023-11-10 18:04:37+08:00",1.0,257.02,0.0,6.0,22.89,1.67,2.67,4.49,3.14,125.0,11.25,"2023-11-10 18:04:37.286952+08:00","Tacloban City"
"2023-11-10 18:04:38+08:00",1.0,303.75,0.0,3.56,36.12,0.55,4.21,5.08,3.2,124.6764,6.6925,"2023-11-10 18:04:38.804488+08:00","Tacurong"
"2023-11-10 18:04:40+08:00",2.0,347.14,0.02,16.11,65.09,13.47,5.65,11.05,2.25,120.9337,14.1059,"2023-11-10 18:04:40.704249+08:00","Tagaytay City"
"2023-11-10 18:04:42+08:00",2.0,1255.04,1.66,54.84,17.35,29.09,20.31,34.63,12.67,121.0792,14.5243,"2023-11-10 18:04:42.475788+08:00","Taguig"
"2023-11-10 18:04:43+08:00",2.0,188.59,0.0,1.06,68.67,0.47,3.81,16.55,0.21,122.9226,14.1343,"2023-11-10 18:04:43.993825+08:00","Talisay"
"2023-11-10 18:04:45+08:00",1.0,343.8,0.02,15.42,59.37,12.52,4.61,10.38,2.57,121.1498,14.0863,"2023-11-10 18:04:45.751130+08:00","Tanauan"
"2023-11-10 18:04:47+08:00",1.0,205.28,0.0,1.46,30.4,0.53,1.91,5.04,1.27,126.1986,9.0783,"2023-11-10 18:04:47.298679+08:00","Tandag"
"2023-11-10 18:04:48+08:00",1.0,193.6,0.0,1.11,47.92,1.76,3.67,5.15,0.26,122.9306,10.6339,"2023-11-10 18:04:49.000775+08:00","Tangub"
"2023-11-10 18:04:50+08:00",2.0,213.62,0.0,1.39,65.8,1.12,6.69,8.08,2.19,123.1583,9.5153,"2023-11-10 18:04:50.662496+08:00","Tanjay"
"2023-11-10 18:04:52+08:00",3.0,720.98,0.01,27.08,47.92,5.01,27.61,33.39,14.44,120.5986,15.4889,"2023-11-10 18:04:52.412641+08:00","Tarlac City"
"2023-11-10 18:04:54+08:00",2.0,211.95,0.0,2.87,64.37,1.71,2.45,6.15,0.65,121.5911,14.0289,"2023-11-10 18:04:55.093657+08:00","Tayabas"
"2023-11-10 18:04:57+08:00",2.0,190.26,0.0,0.92,60.8,0.63,2.31,4.7,1.39,123.6333,10.3833,"2023-11-10 18:04:57.370454+08:00","Toledo City"
"2023-11-10 18:04:59+08:00",1.0,216.96,0.0,1.04,52.21,0.27,2.46,5.41,2.22,121.7269,17.6131,"2023-11-10 18:04:59.871770+08:00","Tuguegarao"
"2023-11-10 18:05:01+08:00",2.0,467.3,0.01,14.4,56.51,4.53,11.89,14.17,6.65,120.5711,15.9761,"2023-11-10 18:05:02.105955+08:00","Urdaneta"
"2023-11-10 18:05:04+08:00",1.0,220.3,0.0,3.04,38.27,0.88,1.83,2.93,1.31,124.5725,11.1089,"2023-11-10 18:05:04.770328+08:00","Valencia"
"2023-11-10 18:05:07+08:00",1.0,377.18,0.02,13.88,55.79,7.63,3.78,10.03,4.05,120.9667,14.7,"2023-11-10 18:05:07.717613+08:00","Valenzuela"
"2023-11-10 18:05:09+08:00",1.0,183.58,0.0,0.58,48.64,1.91,3.4,4.44,0.0,123.0778,10.9,"2023-11-10 18:05:10.280731+08:00","Victorias"
"2023-11-10 18:05:11+08:00",2.0,263.69,0.0,0.86,74.39,0.75,12.47,13.45,0.48,120.3869,17.5747,"2023-11-10 18:05:11.760548+08:00","Vigan"
"2023-11-10 18:05:13+08:00",1.0,547.41,1.87,23.99,2.82,5.36,5.91,6.54,4.88,122.0696,6.9135,"2023-11-10 18:05:13.516694+08:00","Zamboanga City"
"2023-11-11 00:00:18+08:00",2.0,323.77,0.0,2.83,55.79,0.64,13.88,15.39,2.69,119.9811,16.1561,"2023-11-11 00:00:18.621436+08:00","Alaminos"
"2023-11-11 00:00:21+08:00",2.0,687.6,0.01,18.51,17.52,4.65,16.07,21.92,8.99,120.5833,15.15,"2023-11-11 00:00:22.124486+08:00","Angeles City"
"2023-11-11 00:00:25+08:00",1.0,287.06,0.0,3.77,35.76,0.61,3.72,5.37,1.87,121.19,15.6181,"2023-11-11 00:00:25.657130+08:00","Antipolo"
"2023-11-11 00:00:28+08:00",1.0,205.28,0.0,1.5,52.21,2.68,3.97,4.85,0.42,123.5085,12.2285,"2023-11-11 00:00:28.323959+08:00","Bacolod"
"2023-11-11 00:00:30+08:00",3.0,1495.36,1.16,54.84,4.11,30.52,44.24,71.0,11.53,120.929,14.459000000000001,"2023-11-11 00:00:31.079125+08:00","Bacoor"
"2023-11-11 00:00:32+08:00",1.0,226.97,0.0,2.23,39.7,2.06,3.91,5.31,0.67,122.8333,10.5333,"2023-11-11 00:00:33.894937+08:00","Bago City"
"2023-11-11 00:00:37+08:00",2.0,507.36,0.0,8.05,28.61,3.43,17.62,20.24,4.37,120.5931,16.4164,"2023-11-11 00:00:37.469387+08:00","Baguio"
"2023-11-11 00:00:40+08:00",1.0,216.96,0.0,1.95,43.99,0.75,3.41,4.6,1.35,123.1228,9.5911,"2023-11-11 00:00:40.492062+08:00","Bais"
"2023-11-11 00:00:42+08:00",1.0,400.54,0.0,9.51,38.62,4.17,7.51,17.49,2.98,120.5361,14.6761,"2023-11-11 00:00:43.289441+08:00","Balanga"
"2023-11-11 00:00:45+08:00",1.0,220.3,0.0,1.86,52.21,0.4,2.95,8.11,1.09,120.5649,18.0554,"2023-11-11 00:00:46.011055+08:00","Batac City"
"2023-11-11 00:00:47+08:00",1.0,340.46,0.0,18.51,41.49,11.56,8.2,18.47,6.4,121.05,13.75,"2023-11-11 00:00:47.431342+08:00","Batangas City"
"2023-11-11 00:00:48+08:00",2.0,307.08,0.0,4.88,26.82,0.89,11.38,13.55,4.62,122.8011,9.3636,"2023-11-11 00:00:48.850414+08:00","Bayawan"
"2023-11-11 00:00:50+08:00",2.0,203.61,0.0,0.5,64.37,7.99,2.62,3.43,0.14,123.7135,13.4083,"2023-11-11 00:00:50.769414+08:00","Baybay"
"2023-11-11 00:00:51+08:00",1.0,263.69,0.12,3.94,1.9,0.81,6.38,8.11,1.65,125.7675,8.7561,"2023-11-11 00:00:52.180461+08:00","Bayugan"
"2023-11-11 00:00:54+08:00",1.0,417.23,0.04,14.91,10.82,1.55,6.05,7.96,1.93,125.0336,11.0725,"2023-11-11 00:00:54.345079+08:00","Bislig"
"2023-11-11 00:00:56+08:00",2.0,273.71,0.0,10.8,60.08,15.02,5.78,16.96,2.47,121.0807,14.3427,"2023-11-11 00:00:56.409218+08:00","Biñan"
"2023-11-11 00:00:57+08:00",1.0,223.64,0.0,2.59,23.96,0.78,2.34,3.29,0.9,124.0055,11.0517,"2023-11-11 00:00:57.908901+08:00","Bogo"
"2023-11-11 00:00:59+08:00",1.0,210.29,0.0,3.56,22.35,0.77,2.35,3.26,1.0,125.4319,11.6081,"2023-11-11 00:01:00.004971+08:00","Borongan"
"2023-11-11 00:01:01+08:00",1.0,327.11,0.02,5.18,4.07,0.85,6.01,7.62,1.6,125.5436,8.9492,"2023-11-11 00:01:02.230551+08:00","Butuan"
"2023-11-11 00:01:04+08:00",1.0,343.8,0.0,7.54,9.39,1.12,4.97,6.55,2.34,125.5344,9.1236,"2023-11-11 00:01:04.965256+08:00","Cabadbaran"
"2023-11-11 00:01:07+08:00",1.0,420.57,0.0,9.08,30.76,1.55,7.28,10.53,3.67,120.9667,15.4833,"2023-11-11 00:01:07.379856+08:00","Cabanatuan City"
"2023-11-11 00:01:09+08:00",2.0,273.71,0.0,10.8,60.08,15.02,5.78,16.96,2.47,121.1262,14.2726,"2023-11-11 00:01:09.494273+08:00","Cabuyao"
"2023-11-11 00:01:11+08:00",1.0,195.27,0.0,0.35,47.21,2.86,4.34,4.94,0.0,123.2856,10.9506,"2023-11-11 00:01:11.554725+08:00","Cadiz"
"2023-11-11 00:01:14+08:00",1.0,357.15,0.0,8.14,35.05,2.71,6.31,7.99,3.14,124.6472,8.4822,"2023-11-11 00:01:14.541655+08:00","Cagayan de Oro"
"2023-11-11 00:01:16+08:00",1.0,243.66,0.0,5.91,54.36,4.05,5.1,14.49,1.68,120.8133,13.9324,"2023-11-11 00:01:16.765247+08:00","Calaca"
"2023-11-11 00:01:18+08:00",2.0,273.71,0.0,10.8,60.08,15.02,5.78,16.96,2.47,121.1653,14.2117,"2023-11-11 00:01:19.171773+08:00","Calamba"
"2023-11-11 00:01:21+08:00",2.0,193.6,0.0,4.2,67.95,5.19,4.0,12.44,0.0,121.1803,13.4117,"2023-11-11 00:01:22.016161+08:00","Calapan"
"2023-11-11 00:01:23+08:00",1.0,220.3,0.0,1.48,21.28,4.35,4.97,5.92,0.61,124.6,12.0667,"2023-11-11 00:01:24.036392+08:00","Calbayog City"
"2023-11-11 00:01:26+08:00",2.0,807.76,0.01,27.76,18.42,13.11,19.07,39.58,8.74,120.9667,14.65,"2023-11-11 00:01:26.659116+08:00","Caloocan City"
"2023-11-11 00:01:28+08:00",2.0,433.92,0.0,5.14,29.68,1.34,19.67,21.22,6.21,120.4517,17.1947,"2023-11-11 00:01:28.749485+08:00","Candon"
"2023-11-11 00:01:29+08:00",2.0,607.49,0.08,18.85,12.88,2.95,20.69,25.02,14.69,123.1964,10.3864,"2023-11-11 00:01:30.155688+08:00","Canlaon"
"2023-11-11 00:01:31+08:00",1.0,273.71,0.0,4.84,28.61,2.12,5.92,11.13,5.13,123.6402,10.1061,"2023-11-11 00:01:32.074159+08:00","Carcar"
"2023-11-11 00:01:33+08:00",2.0,273.71,0.0,10.8,60.08,15.02,5.78,16.96,2.47,121.0576,14.3132,"2023-11-11 00:01:33.905929+08:00","Carmona"
"2023-11-11 00:01:36+08:00",1.0,236.99,0.0,1.97,20.03,0.75,3.41,4.37,1.76,124.8861,11.7753,"2023-11-11 00:01:36.237298+08:00","Catbalogan"
"2023-11-11 00:01:37+08:00",2.0,540.73,0.02,12.17,14.13,1.7,15.47,20.81,22.04,121.7725,16.9347,"2023-11-11 00:01:37.696691+08:00","Cauayan"
"2023-11-11 00:01:39+08:00",3.0,1495.36,1.16,54.84,4.11,30.52,44.24,71.0,11.53,120.9169,14.4825,"2023-11-11 00:01:40.130228+08:00","Cavite City"
"2023-11-11 00:01:42+08:00",1.0,380.52,0.04,6.6,14.84,2.47,9.9,13.47,3.93,123.8907,10.3167,"2023-11-11 00:01:42.557038+08:00","Cebu City"
"2023-11-11 00:01:45+08:00",2.0,801.09,0.35,23.65,11.8,11.21,18.23,37.51,6.27,121.1,14.6333,"2023-11-11 00:01:45.505771+08:00","City of Marikina"
"2023-11-11 00:01:46+08:00",1.0,205.28,0.0,1.5,52.21,2.68,3.97,4.85,0.42,123.5833,12.3333,"2023-11-11 00:01:47.295228+08:00","City of Masbate"
"2023-11-11 00:01:49+08:00",1.0,427.25,0.02,7.8,17.35,1.12,9.7,11.48,2.82,122.65,11.15,"2023-11-11 00:01:49.841545+08:00","City of Passi"
"2023-11-11 00:01:51+08:00",1.0,213.62,0.0,1.84,51.5,6.86,3.7,4.88,0.78,123.9833,12.9833,"2023-11-11 00:01:51.650881+08:00","City of Sorsogon"
"2023-11-11 00:01:53+08:00",2.0,540.73,0.03,8.57,5.68,1.13,18.69,20.77,6.02,124.2464,7.2236,"2023-11-11 00:01:53.945758+08:00","Cotabato"
"2023-11-11 00:01:55+08:00",1.0,257.02,0.04,2.91,11.36,0.33,5.51,9.99,1.49,121.5047,17.7061,"2023-11-11 00:01:55.350197+08:00","Dagupan"
"2023-11-11 00:01:57+08:00",1.0,220.3,0.0,7.45,36.12,4.41,4.88,6.81,1.35,124.0272,10.5208,"2023-11-11 00:01:58.133429+08:00","Danao"
"2023-11-11 00:01:59+08:00",1.0,380.52,0.04,6.6,14.84,2.47,9.9,13.47,3.93,123.9469,10.2706,"2023-11-11 00:02:00.294934+08:00","Dapitan"
"2023-11-11 00:02:02+08:00",1.0,327.11,0.0,13.2,55.08,15.5,7.61,18.33,2.85,120.9367,14.3294,"2023-11-11 00:02:03.012628+08:00","Dasmariñas"
"2023-11-11 00:02:06+08:00",2.0,507.36,0.83,17.31,2.33,2.98,10.51,13.62,3.71,125.6128,7.0731,"2023-11-11 00:02:06.569368+08:00","Davao"
"2023-11-11 00:02:07+08:00",1.0,343.8,0.02,6.26,12.88,0.83,6.3,7.07,3.04,125.3572,6.7497,"2023-11-11 00:02:08.039803+08:00","Digos"
"2023-11-11 00:02:10+08:00",1.0,180.24,0.0,0.64,53.64,0.32,0.73,1.0,0.2,123.3414,8.5894,"2023-11-11 00:02:10.593200+08:00","Dipolog"
"2023-11-11 00:02:12+08:00",1.0,233.65,0.0,3.51,46.49,1.4,3.89,5.6,3.01,123.3081,9.3103,"2023-11-11 00:02:13.177834+08:00","Dumaguete"
"2023-11-11 00:02:15+08:00",1.0,205.28,0.0,1.16,48.64,0.45,1.39,2.11,1.62,124.5225,8.5631,"2023-11-11 00:02:15.504766+08:00","El Salvador"
"2023-11-11 00:02:17+08:00",1.0,191.93,0.0,0.59,40.05,2.3,3.68,4.19,0.0,123.4992,10.8403,"2023-11-11 00:02:17.555981+08:00","Escalante"
"2023-11-11 00:02:20+08:00",2.0,714.3,0.13,17.14,12.88,2.62,16.93,26.38,8.74,120.9464,15.3072,"2023-11-11 00:02:20.392132+08:00","Gapan"
"2023-11-11 00:02:22+08:00",2.0,514.03,0.02,7.03,7.15,1.06,15.33,16.54,5.07,125.1717,6.1128,"2023-11-11 00:02:23.140150+08:00","General Santos"
"2023-11-11 00:02:25+08:00",1.0,327.11,0.0,13.2,55.08,15.5,7.61,18.33,2.85,120.8817,14.3869,"2023-11-11 00:02:25.918913+08:00","General Trias"
"2023-11-11 00:02:28+08:00",1.0,188.59,0.0,1.16,40.41,0.18,0.8,1.15,0.48,125.1167,8.8333,"2023-11-11 00:02:28.532065+08:00","Gingoog City"
"2023-11-11 00:02:30+08:00",1.0,380.52,0.0,8.23,36.12,1.71,9.38,12.1,5.0,122.8706,10.0989,"2023-11-11 00:02:30.517437+08:00","Himamaylan"
"2023-11-11 00:02:33+08:00",2.0,727.65,0.16,14.22,7.51,1.37,24.1,29.66,9.5,121.8892,17.1485,"2023-11-11 00:02:33.456765+08:00","Ilagan"
"2023-11-11 00:02:35+08:00",1.0,195.27,0.0,3.13,52.21,2.18,1.31,1.95,0.56,124.4,8.25,"2023-11-11 00:02:35.898390+08:00","Iligan City"
"2023-11-11 00:02:38+08:00",1.0,293.73,0.0,3.51,31.47,0.93,5.23,5.95,1.79,122.55,10.75,"2023-11-11 00:02:38.410641+08:00","Iloilo City"
"2023-11-11 00:02:40+08:00",3.0,1495.36,1.16,54.84,4.11,30.52,44.24,71.0,11.53,120.9367,14.4297,"2023-11-11 00:02:40.935488+08:00","Imus"
"2023-11-11 00:02:42+08:00",1.0,273.71,0.0,3.17,34.33,6.97,6.56,8.63,2.0,123.4167,13.4167,"2023-11-11 00:02:43.117948+08:00","Iriga City"
"2023-11-11 00:02:44+08:00",1.0,247.0,0.0,3.56,45.78,2.06,4.03,5.7,1.9,122.9888,10.2048,"2023-11-11 00:02:44.668431+08:00","Isabela"
"2023-11-11 00:02:45+08:00",2.0,560.76,0.02,14.57,17.17,2.47,21.04,25.31,14.95,122.8122,9.9889,"2023-11-11 00:02:46.147784+08:00","Kabankalan"
"2023-11-11 00:02:47+08:00",3.0,854.49,0.04,27.08,6.44,4.53,33.15,37.8,33.44,125.0894,7.0083,"2023-11-11 00:02:47.510156+08:00","Kidapawan"
"2023-11-11 00:02:49+08:00",2.0,741.01,0.08,16.79,4.74,2.62,23.78,27.99,21.03,124.8469,6.5031,"2023-11-11 00:02:50.152056+08:00","Koronadal"
"2023-11-11 00:02:51+08:00",1.0,226.97,0.0,2.23,39.7,2.06,3.91,5.31,0.67,122.9208,10.4233,"2023-11-11 00:02:51.592095+08:00","La Carlota"
